UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
  107910   Words
   84873   Misrecognized
   21.35%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       2        2     0.00   borgarne
       2        2     0.00   borgerlig
       2        2     0.00   borgerskap
       2        2     0.00   borgerskapet
      46       40    13.04   bort
       6        6     0.00   borta
       2        2     0.00   bortjaga
       2        2     0.00   bortlade
       8        8     0.00   bortskiã
       2        2     0.00   bortslã
       2        2     0.00   borttappad
       2        2     0.00   borttappade
       4        0   100.00   bortã
       2        2     0.00   boskapen
       4        4     0.00   bota
       2        2     0.00   botandes
       2        2     0.00   botas
       2        2     0.00   botivid
       4        4     0.00   bottnen
       2        2     0.00   bourdeaux
       2        2     0.00   bouteillen
       2        2     0.00   bra
       2        2     0.00   bracht
       2        2     0.00   brackt
      10        6    40.00   brackte
       2        2     0.00   bracktes
       6        6     0.00   braf
       4        4     0.00   bragd
       2        0   100.00   brakande
       2        2     0.00   braket
       4        2    50.00   brakte
       2        2     0.00   brand
       2        2     0.00   braskande
       2        2     0.00   braverade
       2        2     0.00   bravourer
       2        2     0.00   bredaste
       2        2     0.00   brede
       8        8     0.00   bredewid
       2        2     0.00   bredt
      44       36    18.18   bref
       2        2     0.00   brefwen
       2        2     0.00   brefwet
       6        6     0.00   bringa
       2        0   100.00   bringas
       2        2     0.00   bringens
       2        2     0.00   bringer
       6        6     0.00   brist
       2        2     0.00   brista
       2        2     0.00   brister
       2        2     0.00   brite
       4        4     0.00   bror
       8        8     0.00   brud
      14       14     0.00   bruk
      20       20     0.00   bruka
       4        2    50.00   brukade
       2        0   100.00   brukar
       8        8     0.00   brukas
       6        2    66.67   brukat
       2        2     0.00   brukeliga
       2        0   100.00   brukens
       8        8     0.00   bruket
       2        2     0.00   brukte
       2        2     0.00   bruna
       2        2     0.00   brunkeberg
       2        2     0.00   brunn
       2        2     0.00   bruten
       2        2     0.00   brutit
       4        0   100.00   bry
       2        2     0.00   brydd
       2        2     0.00   bryeri
       2        2     0.00   bryggare
       2        2     0.00   bryn
       2        2     0.00   bryniel
       2        2     0.00   brynior
       4        4     0.00   bryr
      50       42    16.00   brã
       4        4     0.00   bud
       2        2     0.00   budet
       2        2     0.00   budkaflan
       4        4     0.00   bugade
       2        2     0.00   bugar
       2        2     0.00   buk
       2        2     0.00   bukar
       2        2     0.00   buken
       4        4     0.00   buller
       2        2     0.00   bullrade
       2        2     0.00   bullret
       4        4     0.00   bunden
       4        4     0.00   bundit
       2        2     0.00   bur
       2        2     0.00   bus
       2        2     0.00   buskan
       2        2     0.00   buss
       8        8     0.00   bussar
      10       10     0.00   bygga
       2        2     0.00   byggandet
       2        2     0.00   bygger
       2        0   100.00   bygges
       6        6     0.00   byggmã
       2        2     0.00   byggnader
       4        4     0.00   byggningar
       2        0   100.00   byggs
       2        0   100.00   bygnaden
       2        2     0.00   bygnader
       2        2     0.00   bygning
       2        2     0.00   bygt
       4        4     0.00   byta
