UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
    3100   Words
    1642   Misrecognized
   47.03%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       1        1     0.00   owist
       1        1     0.00   p
       1        1     0.00   packet
       1        1     0.00   pannor
       1        1     0.00   panter
       1        0   100.00   papegoija
       1        1     0.00   papper
       1        1     0.00   parnassen
       1        1     0.00   parters
       1        1     0.00   patrioten
       1        1     0.00   pengar
       2        2     0.00   penningar
       1        1     0.00   penslar
       1        0   100.00   per
       1        1     0.00   peripatheticus
       1        1     0.00   persons
       1        1     0.00   peruque
       1        1     0.00   piltars
       1        1     0.00   plogen
       1        1     0.00   plã
       1        1     0.00   pman
       1        1     0.00   poikar
       1        1     0.00   poike
       1        1     0.00   prata
       1        1     0.00   pratandes
       1        1     0.00   producter
       1        1     0.00   project
       1        1     0.00   promoverad
       3        2    33.33   prã
       1        1     0.00   pudret
      25        8    68.00   pã
       1        1     0.00   qwickhet
       1        1     0.00   qwillade
       1        1     0.00   qwinno
      81       18    77.78   r
      10        3    70.00   ra
       1        0   100.00   rackt
       1        0   100.00   rackta
       1        0   100.00   raf
       1        1     0.00   raisonnerar
       1        0   100.00   rakt
       1        1     0.00   rakta
       1        0   100.00   raktar
       2        2     0.00   ran
       1        1     0.00   rang
       3        3     0.00   rar
       1        0   100.00   ras
       1        1     0.00   raska
       2        0   100.00   rbehã
       1        1     0.00   rbij
       1        0   100.00   rblifwer
       1        1     0.00   rblindas
       1        1     0.00   rck
       4        3    25.00   rd
       3        3     0.00   rda
       1        1     0.00   rdande
       1        0   100.00   rdas
       1        1     0.00   rdaste
       3        0   100.00   rde
       2        0   100.00   rdeles
       2        0   100.00   rdig
       2        0   100.00   rdom
       1        0   100.00   rdoms
       5        1    80.00   re
       1        1     0.00   redan
       1        1     0.00   rekomman
       1        0   100.00   rena
       1        0   100.00   rende
       1        1     0.00   renã
       4        1    75.00   rer
       1        0   100.00   rfã
       1        1     0.00   righet
       1        1     0.00   rikes
       1        1     0.00   riket
       2        2     0.00   riksens
       1        1     0.00   rikzens
       1        1     0.00   rikztã
       1        1     0.00   rim
       1        1     0.00   ring
       2        0   100.00   ringa
       1        1     0.00   rk
       2        0   100.00   rka
       1        0   100.00   rkeligen
       1        0   100.00   rken
       1        0   100.00   rkorta
       1        1     0.00   rkstã
       1        1     0.00   rkã
       1        1     0.00   rlig
       1        0   100.00   rligen
       1        1     0.00   rligit
       2        1    50.00   rma
       1        1     0.00   rmaket
       1        1     0.00   rmente
       1        0   100.00   rmã
       1        1     0.00   rnar
       1        0   100.00   rnufftets
       1        1     0.00   rnufftigt
       2        2     0.00   rnã
       6        2    66.67   ro
       1        0   100.00   roo
       1        1     0.00   ror
       1        0   100.00   roulera
       2        0   100.00   rr
       2        0   100.00   rra
       1        0   100.00   rre
       1        1     0.00   rsiktiga
       1        1     0.00   rsiktigt
       3        3     0.00   rsta
       1        1     0.00   rstã
       1        1     0.00   rsumma
       1        1     0.00   rswinner
       1        1     0.00   rsyn
       1        1     0.00   rsynte
       6        1    83.33   rt
       1        1     0.00   rtan
       2        1    50.00   rtat
       1        0   100.00   rtes
       1        1     0.00   rtienster
       1        1     0.00   rtils
       1        0   100.00   rtrogen
       1        1     0.00   rtrã
       1        1     0.00   rtwiflan
       1        1     0.00   rusar
       2        1    50.00   rut
       1        0   100.00   rutan
       2        1    50.00   rwarande
       1        0   100.00   rwarandes
      14        8    42.86   rã
       2        1    50.00   s
       1        0   100.00   sacktighet
       5        5     0.00   sade
       1        1     0.00   sadlen
       1        1     0.00   sagorne
       1        0   100.00   sahlar
       1        0   100.00   sahlen
       1        1     0.00   saken
       1        1     0.00   saker
       1        1     0.00   saks
       1        1     0.00   salt
       1        1     0.00   samkades
       1        1     0.00   samt
       1        1     0.00   samtahl
       2        1    50.00   samwetet
       1        1     0.00   sann
       1        1     0.00   sannerligen
       1        1     0.00   sant
       2        2     0.00   sare
       4        4     0.00   satt
       5        5     0.00   satte
       1        1     0.00   satzen
       1        1     0.00   schol
       1        1     0.00   secreterare
       1        1     0.00   seculum
       2        2     0.00   sedan
       1        1     0.00   sedlar
       1        1     0.00   sedo
       1        1     0.00   sedolã
       1        1     0.00   sen
       2        2     0.00   senare
       1        1     0.00   sende
       2        1    50.00   ser
       1        1     0.00   sicktighet
       1        1     0.00   sidan
       1        1     0.00   siderade
       1        1     0.00   sidorne
       1        1     0.00   sidsta
       1        1     0.00   sielfkloka
      16       16     0.00   sig
       1        1     0.00   signeten
       9        8    11.11   sin
       9        8    11.11   sina
       1        1     0.00   sinne
       1        1     0.00   sinnet
       1        1     0.00   sinnets
       2        0   100.00   sitt
       3        3     0.00   sitta
       1        1     0.00   siukligt
       1        1     0.00   skadeligt
       5        5     0.00   skal
       1        1     0.00   skall
       1        1     0.00   skar
       1        1     0.00   skienhelig
       2        2     0.00   skola
       1        1     0.00   skratta
       1        1     0.00   skrattade
       1        1     0.00   skriffts
       1        1     0.00   skrifwa
       1        1     0.00   skrifware
       1        0   100.00   skrymtan
       1        1     0.00   skrã
       4        4     0.00   skull
       3        3     0.00   skulle
       1        1     0.00   skylla
       1        1     0.00   skã
       1        1     0.00   slitne
       1        1     0.00   slug
       2        2     0.00   slut
       1        1     0.00   slutelig
       1        1     0.00   slutes
       2        2     0.00   slã
       1        1     0.00   smaka
       1        1     0.00   smickran
       3        3     0.00   smã
       1        1     0.00   snart
       1        1     0.00   snillebragd
       1        1     0.00   snã
       1        1     0.00   sof
      53       49     7.55   som
       1        1     0.00   sot
       1        1     0.00   spaka
       1        1     0.00   spanmã
       1        1     0.00   spargement
       1        1     0.00   sparkar
       1        1     0.00   sparsamhet
       1        1     0.00   spatzerade
       1        1     0.00   speglade
       1        1     0.00   spela
       1        1     0.00   spotskt
       1        1     0.00   sprider
       1        1     0.00   sprungo
       2        2     0.00   sprã
       2        2     0.00   spã
       1        1     0.00   ssen
       7        7     0.00   st
       2        2     0.00   sta
       2        2     0.00   stackars
       1        1     0.00   staden
       1        1     0.00   stan
       1        1     0.00   stare
       1        1     0.00   stats
       1        1     0.00   statt
       6        4    33.33   ste
       1        1     0.00   stebud
       1        1     0.00   stedze
       1        1     0.00   steg
       1        1     0.00   stellet
       1        1     0.00   stemplade
       2        2     0.00   sten
       1        1     0.00   stim
       1        1     0.00   stinne
       1        1     0.00   stockholm
       2        2     0.00   stod
       1        1     0.00   stode
       1        1     0.00   stofft
       1        1     0.00   stofftet
       1        1     0.00   stol
       3        3     0.00   stor
       2        2     0.00   stora
       1        1     0.00   stupar
       1        1     0.00   stycke
       1        1     0.00   stygg
       1        1     0.00   styra
       8        8     0.00   stã
       1        1     0.00   sura
       1        1     0.00   swar
       1        1     0.00   swarade
       1        1     0.00   swenska
       1        1     0.00   swerige
       1        1     0.00   sweriges
       1        1     0.00   swettades
       1        1     0.00   swordom
       2        2     0.00   swã
       1        1     0.00   syn
