UNLV-ISRI OCR Accuracy Report Version 5.1
-----------------------------------------
  302465   Characters
  421832   Errors
  -39.46%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
  -39.46%  Accuracy After Correction

     Ins    Subst      Del   Errors
      79        0   {}-{r mycket stilla sofwer m...}
      79        0   {}-{sa sig och kkmgthcklfkya...}
      79        0   {}-{solckx etyckes haswa the...}
      79        0   {}-{themtil Konungens partie...}
      79        0   {}-{tiv-mager eller förfall...}
      79        0   {}-{�rkeetkigljeker ehet sig...}
      79        0   {}-{örädrinswiike sagts- t...}
      78        0   {<\n>}-{ts Isais-Hissing Högyet...}
      78        0   {in}-{m}
      78        0   {p}-{som kunde wam dem siadel...}
      78        0   {}-{ . - . , - - - . - - . -...}
      78        0   {}-{ WHVE WWW fik WFUUBEEWGU...}
      78        0   {}-{ een liten Vnderwissning...}
      78        0   {}-{ har innom hivar snärv ...}
      78        0   {}-{") Pä samma satt etom r...}
      78        0   {}-{- - - . - - - . - , - - ...}
      78        0   {}-{a,, samt helt sakta - sz...}
      78        0   {}-{agrar- tilkarant timmer ...}
      78        0   {}-{igo cixder wetm msk-shun...}
      78        0   {}-{kan som�<80><94> nyfödd...}
      78        0   {}-{ll kväll- Botwtds ) spb...}
